place_id,poi_type,name,primary_type,latitude,longitude,areas_found_in,n_areas
ChIJl2BEeZcZ6zkRMtRMoN7ZwUs,bank,Nepal Cooperative Financial Institution,bank,27.6938527,85.3371528,Baneshwor,1
ChIJY0HOeJcZ6zkRawb6tJIu3f4,bank,Vastabik SACCOS,bank,27.693881,85.336996,Baneshwor,1
ChIJVVb51pkZ6zkRMtFPxqztdAY,bank,Global IME Bank Limited,bank,27.6944349,85.33739240000001,Baneshwor,1
ChIJdyrqzZkZ6zkRYRaFBexay1A,bank,Public Sutradhar Multipurpose Co-op.,bank,27.6950784,85.3371375,Baneshwor,1
ChIJXyQczZkZ6zkR0pOLzWycmhQ,bank,Sutradhar SACCOS,bank,27.695124000000003,85.3369641,Baneshwor,1
ChIJGaZcmJcZ6zkRPOINtCK5IzQ,bank,Amrlavarsa SACCOS,bank,27.6929186,85.3363231,Baneshwor,1
ChIJGaZcmJcZ6zkR-5R80j3KT-U,bank,Societal SACCOS,bank,27.6929181,85.336323,Baneshwor,1
ChIJTVe9M5gZ6zkROz4T62PjR5M,bank,Sambandha SACCOS,bank,27.6952179,85.3366616,Baneshwor,1
ChIJTVe9M5gZ6zkR-Ja6WxJgd2w,bank,Nobel Shoppe SACCOS,bank,27.6952179,85.3366616,Baneshwor,1
ChIJ4caaWc0Z6zkRs7p4RCOOe_g,bank,Survey Sulav SACCOS,bank,27.6926502,85.3364507,Baneshwor,1
ChIJf5NH-S8Z6zkRXptkWu8abKw,bank,Artha Jagat SACCOS,bank,27.6922336,85.3357986,Baneshwor,1
ChIJy88hsJcZ6zkRdCsugH1nmfo,bank,Provision SACCOS,bank,27.6919583,85.33626559999999,Baneshwor,1
ChIJj8xVOucZ6zkRDZ2AWRFL224,bank,Alankar cooperatives LTD.,bank,27.6964837,85.3376449,Baneshwor,1
ChIJkwyOyJcZ6zkRrMlJhusEJzs,bank,Chhaku Bakku Bhagwati SACCOS,bank,27.692099,85.33542349999999,Baneshwor,1
ChIJX8FcrZcZ6zkRx8aL_ilHfMg,bank,Jyoti Bikash Bank Limited,bank,27.6915446,85.3359617,Baneshwor,1
ChIJBwxYspcZ6zkRuMcWURJ-QZ0,bank,Mobile SACCOS,bank,27.6914172,85.3360967,Baneshwor,1
ChIJ47YdUpYZ6zkR8anQEfdoooA,bank,Nagarik Dainik SACCOS,bank,27.6913964,85.33610689999999,Baneshwor,1
ChIJv7aospcZ6zkRzECezwGbYIQ,bank,Swarna Shree SACCOS,bank,27.6912916,85.336314,Baneshwor,1
ChIJgcuzibQZ6zkRMnO3ZaArdsI,bank,Mahalaxmi Bikas Bank Limited,bank,27.6968677,85.3375325,Baneshwor,1
ChIJU_5xVJYZ6zkRoucpOS7ayco,bank,Samaj SACCOS,bank,27.6910861,85.33659809999999,Baneshwor,1
ChIJcznxEZkZ6zkRW10xwkwSVao,bank,Shreeya SACCOS,bank,27.6970699,85.3373397,Baneshwor,1
ChIJG8Z-G9MZ6zkRKsYCI8WqC9k,bank,Muktinath Bikas Bank Limited,bank,27.6910316,85.3361726,Baneshwor,1
ChIJt9mIS5YZ6zkRoisRUTh5EZM,bank,Jeevansathi SACCOS,bank,27.6910826,85.33595509999999,Baneshwor,1
ChIJ9xd_fJgZ6zkR-o19j7ZVtsg,bank,Janasewi SACCOS,bank,27.6968508,85.3353777,Baneshwor,1
ChIJ-bV0UJYZ6zkRtjwD2iooTvo,bank,"Rastriya Banijya Bank Ltd., New Baneshwor Branch",bank,27.6906863,85.33623229999999,Baneshwor,1
ChIJm1A-SZYZ6zkR1hbcDoXQjQA,bank,Satyam SACCOS,bank,27.6908169,85.3358308,Baneshwor,1
ChIJb6M-0JYZ6zkRGVn-D2u-DNg,bank,National Co-operative Bank,bank,27.690754,85.338916,Baneshwor|Koteshwor,2
ChIJQfSsfpcZ6zkRvaBXvPJdQ8s,bank,Prabhu Bank Limided,bank,27.6976602,85.3378583,Baneshwor,1
ChIJweSfw58Z6zkRrBobBvF9F9A,bank,Shangri-la Development Bank Limited,bank,27.6976826,85.3378695,Baneshwor,1
ChIJ7ykSkoAZ6zkR92hLvcSs4bA,bank,Sanima Bank,bank,27.6977063,85.3378748,Baneshwor,1
ChIJJ9RvLpYZ6zkRrdhf61_o4E8,bank,Khaptad SACCOS,bank,27.690865,85.334831,Baneshwor,1
ChIJm6xTMJYZ6zkRAwWFWb8roYg,bank,Metro SACCOS,bank,27.6907382,85.33503739999999,Baneshwor,1
ChIJT8hOKpYZ6zkRS2o4Pb7at68,bank,Kavil SACCOS,bank,27.6910051,85.33445669999999,Baneshwor,1
ChIJ98_M7-wZ6zkRey6BIYl2sQQ,bank,Lumbini Bikas Bank Limited,bank,27.6903223,85.33559450000001,Baneshwor,1
ChIJK4JRM5EZ6zkRpOX_DQEtQ0Y,bank,Cooperative Department,bank,27.6903721,85.339483,Baneshwor|Koteshwor,2
ChIJixOgQJYZ6zkRhYLosF14Y6g,bank,Pararambhika SACCOS,bank,27.6901271,85.33554749999999,Baneshwor,1
ChIJq-W1jykZ6zkRq51uH0FwEa0,bank,Osmosis SACCOS,bank,27.690046,85.33533779999999,Baneshwor,1
ChIJi3czFZYZ6zkRYElZZxZP6wE,bank,Prime Commercial Bank Limited,bank,27.689864,85.33555439999999,Baneshwor,1
ChIJEVs7hZoZ6zkRcRNL6FuqMRg,bank,Mega Dreams Saving And Coopreative,bank,27.6951043,85.34263469999999,Baneshwor|Koteshwor,2
ChIJ5c6F458Z6zkR_6zXTLALMCw,bank,Shine Resunga Development Bank Limited,bank,27.689383900000003,85.33559369999999,Baneshwor,1
ChIJVWwo3KIZ6zkRzScqc2H4-sA,bank,Panchatwo SACCOS,bank,27.695348,85.332042,Baneshwor,1
ChIJB8e4EpYZ6zkRn3Wb3kgePPo,bank,Nepal Investment Mega Bank Limited (NIMB),bank,27.6889991,85.3356218,Baneshwor,1
ChIJBcpIyr4Z6zkRWWzfFnkZInw,bank,"Kamana Sewa Bikas Bank Ltd, New Baneshwor Branch",bank,27.6890115,85.3352811,Baneshwor,1
ChIJ64FuSZkZ6zkRi3WVwSSDttg,bank,Dolphin SACCOS,bank,27.699741,85.338386,Baneshwor,1
ChIJeeiq3ooZ6zkRKmprCCRc2oI,bank,Mashreq Bank – Nepal Representative Office,corporate_office,27.6896691,85.3327067,Baneshwor,1
ChIJw9cN6bwZ6zkRM2DolnAuKeQ,bank,Rambha SACCOS,bank,27.6923918,85.3308629,Baneshwor,1
ChIJo636IOMZ6zkRn2wiY29ZaQA,bank,Saujanya SACCOS,bank,27.6899711,85.34262939999999,Baneshwor|Koteshwor,2
ChIJf-RJ3JUZ6zkRpoEhVhAdtxA,bank,Standard Chartered Bank Nepal Head Office,bank,27.6879394,85.3358879,Baneshwor|Koteshwor,2
ChIJp1sQ55UZ6zkRcqnexc-pzvs,bank,Machhapuchchhre Bank Limited,bank,27.6879584,85.3355991,Baneshwor,1
ChIJwX_l_JUZ6zkRDosMiAx2H0s,bank,Kumari Bank Limited,bank,27.688191600000003,85.3347893,Baneshwor,1
ChIJfzD7wr0Z6zkRTvMgSQCjYAA,bank,NIC ASIA Bank New Baneshwor Branch,bank,27.6890625,85.3330625,Baneshwor,1
ChIJP3fw_JUZ6zkRJWAWnBrKSFk,bank,Andover Multipurpose Co-op,bank,27.688125,85.3347905,Baneshwor,1
ChIJzx_FzJUZ6zkRqaFRhV1Fjlc,bank,Jyotipunja SACCOS,bank,27.6876984,85.336863,Baneshwor|Koteshwor,2
ChIJ-9Vyw70Z6zkRFksp3txWXic,bank,Laxmi Capital Market Ltd.,bank,27.6892233,85.33264559999999,Baneshwor,1
ChIJ18zIAL4Z6zkRy1x-B_h41KQ,bank,Nepal Investment Mega Bank Limited,bank,27.6883276,85.3340939,Baneshwor,1
ChIJK1qrHZAZ6zkRW2HVQjSlYfk,bank,Katyayeni SACCOS,bank,27.693597,85.34453239999999,Baneshwor|Koteshwor,2
ChIJ1_qYT8oZ6zkR1GGhQVo6TfM,bank,Nepal Bank,bank,27.6876229,85.33694539999999,Baneshwor|Koteshwor,2
ChIJszlJmuIZ6zkRUkBA0g735wc,bank,DharmaKarma coperative LTD,bank,27.6953693,85.34439030000001,Baneshwor|Koteshwor,2
ChIJJWKJ_b0Z6zkRq97wxqJbEh0,bank,NMB Bank Limited New Baneshwor Branch,bank,27.688408700000004,85.3338619,Baneshwor,1
ChIJ99XABx0Z6zkRfD3svHtk9Vs,bank,Nabil Bank Limited - Baneshwor Branch,bank,27.6884204,85.33364759999999,Baneshwor,1
ChIJZ7FhUZYZ6zkRxePYadMwiv0,bank,Kushwaha SACCOS,bank,27.692176300000003,85.3303587,Baneshwor,1
ChIJ-_nytZoZ6zkRHQ1HFz116Ik,bank,Divya Mantra SACCOS,bank,27.6959106,85.3443623,Baneshwor,1
ChIJhdzn470Z6zkR8zKABa8-_qg,bank,Himalayan Bank ATM,bank,27.6885167,85.333382,Baneshwor,1
ChIJK23b55UZ6zkR6Ycjl_1G3ds,bank,Citizen Bank International Limited,bank,27.6876458,85.3354772,Baneshwor,1
ChIJ27NOPJQZ6zkRI9razZ3JSpo,bank,Nepal Investment Mega Bank Limited (NIMB),bank,27.687393,85.3379183,Baneshwor|Koteshwor,2
ChIJUSeCiwsZ6zkR_tztMlu9U6k,bank,Sunbarsha SACCOS,bank,27.6894309,85.3319509,Baneshwor,1
ChIJX79R2ZMZ6zkRTry24fWUa0Q,bank,Sahayatri Multipurpose Co-op,bank,27.6882335,85.3411167,Baneshwor|Koteshwor,2
ChIJJ48x0Z4Z6zkRVhdTp0HVsJI,bank,Banking Training Institute,bank,27.7006311,85.3372258,Baneshwor,1
ChIJa0pFTZEZ6zkRbFhwquOiRUY,bank,Lumbini Bikash Bank Limited,bank,27.6961396,85.34453549999999,Baneshwor,1
ChIJi9y93r0Z6zkRVfiNhS_vKck,bank,Sanima Bank Limited,bank,27.6886283,85.332657,Baneshwor,1
ChIJEZO_jY8Z6zkRSpo85XRFtuc,bank,रिजर्भ बचतऋण सहकारी,bank,27.6921289,85.3299888,Baneshwor,1
ChIJh03P4r0Z6zkRXCh1yBDXrRA,bank,Everest Bank Limited,bank,27.6888795,85.3319451,Baneshwor,1
ChIJeesX8pUZ6zkRML0Dp91vqu8,bank,Global IME Bank ATM,atm,27.6871423,85.3351632,Baneshwor,1
ChIJ74OlwIwZ6zkRHxs5rY07PwY,bank,Moneyplant SACCOS,bank,27.687445,85.34057299999999,Baneshwor|Koteshwor,2
ChIJh4n6HskZ6zkRhZogsWS2VW8,bank,Global IME Bank Limited,bank,27.6871696,85.3349301,Baneshwor,1
ChIJe3FboxAZ6zkR9lqdcxryb5s,bank,Nepal Infrastructure Bank Limited,bank,27.6898377,85.3307476,Baneshwor,1
ChIJHy12w5MZ6zkRbIofWEPvx30,bank,Gurkha Millennium Multi-Purpose Co-operative,bank,27.6875784,85.34113889999999,Baneshwor|Koteshwor,2
ChIJDx-1s5MZ6zkR2cRwU1plDJQ,bank,Nepal SBI Bank Ltd. New Baneshwor Branch,bank,27.6873826,85.34076379999999,Baneshwor|Koteshwor,2
ChIJcbmoKZMZ6zkRC-IGXdCYppk,bank,Garima bikask bank,bank,27.6888409,85.3315042,Baneshwor,1
ChIJ9WVTwZMZ6zkRvsFo1vrfobE,bank,Kalyan Upakar SACCOS,bank,27.6874364,85.34108979999999,Baneshwor|Koteshwor,2
ChIJebAlk5UZ6zkRLa3FAJ6JQHM,bank,Ukali SACCOS,bank,27.686844,85.335132,Baneshwor,1
ChIJme2uYwAZ6zkRZanGuIP_ZGw,bank,Dhanpunja cooperative,bank,27.6867013,85.3355192,Baneshwor|Koteshwor,2
ChIJ3RMdk5UZ6zkR6-LhcjjF1o4,bank,Lakshmi Bardan SACCOS,bank,27.686768,85.335111,Baneshwor,1
ChIJhcjDw5MZ6zkRB9TyM9YIptg,bank,Agricultural Development Bank Ltd. Naya Baneshwor Branch,bank,27.68647,85.3380408,Baneshwor|Koteshwor,2
ChIJpfoSlJUZ6zkRTZZCG_os3pM,bank,Nagarik Kalyan Multipurpose Co-op,bank,27.6866254,85.3354268,Baneshwor|Koteshwor,2
ChIJIbSNG5wZ6zkRrg_cCvSNMkM,bank,परिचय बचतऋण सहकारी,bank,27.7012128,85.3398194,Baneshwor,1
ChIJNX14rrkZ6zkRB_x3buVbUY8,bank,Shivashree Multpurpose Co-op,bank,27.7015447,85.33619759999999,Baneshwor,1
ChIJU7TXRXQZ6zkR8eTuiJnm3Ps,bank,Get Way SACCOS,bank,27.7013374,85.34025129999999,Baneshwor,1
ChIJRyUcq-8Z6zkRlPu6osD_cn4,bank,Relation SACCOS,bank,27.7008174,85.34164369999999,Baneshwor,1
ChIJ29b8E5wZ6zkRsLWh2a7W3HA,bank,Siddhartha Bank | Old Baneshwor,bank,27.7013489,85.3402997,Baneshwor,1
ChIJrX5cF5wZ6zkRjGVqDPHNBek,bank,Orchid SACCOS,bank,27.701401,85.3401399,Baneshwor,1
ChIJhRvNGZwZ6zkRfaiQJUQifao,bank,अर्किड बचत तथा ऋण सहकारी सस्था,bank,27.7014397,85.3400898,Baneshwor,1
ChIJ6aI2Ga4Z6zkRI6se9uTKHic,bank,Chautara Multipurpose Co-op,bank,27.6878744,85.33175659999999,Baneshwor,1
ChIJe71_bpwZ6zkRNoyTbYthWFc,bank,Manjari SACCOS,bank,27.701211,85.3411028,Baneshwor,1
ChIJL6UbeLwZ6zkRS6-RdpKNESk,bank,Bijuli Bazar SACCOS,bank,27.6904706,85.32929159999999,Baneshwor,1
ChIJLeEC2o8Z6zkRqRJ9gGsaazo,bank,Bina SACCOS,bank,27.6899322,85.3452533,Baneshwor|Koteshwor,2
ChIJKSlVQ7sZ6zkRt00wSIhQ7oI,bank,Prabhu Bank Limited,bank,27.6921385,85.3284601,Baneshwor,1
ChIJ77jaN5IZ6zkRPoNPDGH-v68,bank,Paripurak SACCOS,bank,27.68719,85.342578,Baneshwor|Koteshwor,2
ChIJf7XksJMZ6zkROn-4mLUeAO0,bank,Kantipur SACCOS,bank,27.686611000000003,85.341539,Baneshwor|Koteshwor,2
ChIJERLbhJUZ6zkRWejKHv4lRI0,bank,Shubha Milan Multipurpose Co-op,bank,27.6859352,85.3349356,Baneshwor,1
ChIJyyTosvcZ6zkRsgTzqW6O6u8,bank,"Kamana Sewa Bikas Bank Ltd, Bhimsengola",bank,27.6997585,85.3441387,Baneshwor,1
ChIJIVjyUJsZ6zkRi5Q9Xqd_syM,bank,Laxmi Sunrise Bank Limited,bank,27.6998545,85.34407739999999,Baneshwor,1
ChIJq8rnWZsZ6zkRYAJPB7A_MHQ,bank,Prime Commercial Bank Ltd. Old Baneshwor Branch,bank,27.7000785,85.3439485,Baneshwor,1
ChIJy54oA3wZ6zkR2A54b6q_AKg,bank,Delight SACCOS,bank,27.6967656,85.3283258,Baneshwor,1
ChIJQeN3Do4Z6zkRpV708mIJ0rw,bank,Manab Kalyan Saving and Credit Cooperative Ltd,finance,27.6893149,85.34541100000001,Baneshwor|Koteshwor,2
ChIJ11U1Y6QZ6zkRJTByLob_eZM,bank,Nabil Bank,bank,27.697225000000003,85.328504,Baneshwor,1
ChIJ755dMF4Z6zkRfxwThiJBWlk,bank,"Shangri-la Development Bank, Anamnagar Branch",bank,27.6960684,85.328064,Baneshwor,1
ChIJ3S51jqQZ6zkRslzwdop3_fc,bank,Siddhartha Bank | Anamnagar,bank,27.6962827,85.3281197,Baneshwor,1
ChIJWfp0NrsZ6zkR0UAm3JvMYm0,bank,Ghansi SACCOS,bank,27.693586000000003,85.327748,Baneshwor,1
ChIJbV8VcQAZ6zkRD7tP9w09j6c,bank,Nepal Investment Mega Bank,bank,27.6971364,85.32839419999999,Baneshwor,1
ChIJl_rzTsQZ6zkRxwyuAGbJlqM,bank,समंरण बचतऋण सहकारी,bank,27.6987441,85.3293501,Baneshwor,1
ChIJRfeX96YZ6zkRvxYOxFNEc0g,bank,Aaprawasi SACCOS,bank,27.6890838,85.3453548,Baneshwor|Koteshwor,2
ChIJTTiwfoYZ6zkR_zQAUbxLDzk,bank,Nabil Bank Limited,bank,27.7002251,85.3441947,Baneshwor,1
ChIJW0hoSwAZ6zkR4D_RWo6cVLs,bank,Nabil bank atm,bank,27.692112,85.3471045,Baneshwor|Koteshwor,2
ChIJT4TZQgAZ6zkR86LpSsl8fnI,bank,Shreeradhe Money Enterprise PVT.LTD,bank,27.6988616,85.32893419999999,Baneshwor,1
ChIJQZDF0zsZ6zkRfakRO3lxVCM,bank,Nepal Bank Limited,bank,27.7024577,85.3408675,Baneshwor,1
ChIJM9bLN5wZ6zkRvNm6fUOPu0U,bank,Nepal SBI Bank,bank,27.7025506,85.34066430000001,Baneshwor,1
ChIJp0qidZ8Z6zkROHfNcxDF29g,bank,Everest Bank Ltd. Maitidevi Branch,bank,27.7028982,85.3354025,Baneshwor,1
ChIJD-9Ft8EZ6zkRRUKPJNaunmw,bank,Babiyakharka SACCOS,bank,27.6905269,85.3469551,Baneshwor|Koteshwor,2
ChIJz7hw9vMZ6zkRI_kaIyg1fpY,bank,Global IME Bank Limited,bank,27.6936614,85.3477764,Baneshwor|Koteshwor,2
ChIJNS3eSZwZ6zkRHgJj_1KlI6w,bank,Alfa Saving & Credit Co-Operative Limited,association_or_organization,27.702722,85.3407249,Baneshwor,1
ChIJ4cY9vr4Z6zkROOKp3B0Nf0o,bank,Sankhabudha SACCOS,bank,27.687005,85.330365,Baneshwor,1
ChIJXeJNnp8Z6zkRBgef12HA3bk,bank,Rastriya Banijya Bank Ltd.,bank,27.7031971,85.3353999,Baneshwor,1
ChIJW21kUJQZ6zkRRXKDm2g6BqM,bank,"Mint Division - Nepal Rastra Bank टक्सार महाशाखा, नेपाल रास्ट्र बैंक",bank,27.6900307,85.32771679999999,Baneshwor,1
ChIJ-R1eqLsZ6zkRMvZLCPxV1BE,bank,Majdoor SACCOS,bank,27.6867386,85.3303741,Baneshwor,1
ChIJz-FbTJwZ6zkRzHbvEKoQovw,bank,Himalayan Bank - ATM,bank,27.7029808,85.34120720000001,Baneshwor,1
ChIJEyKJILsZ6zkRju2g0BoDHjE,bank,Fieun SACCOS,bank,27.6925932,85.3266041,Baneshwor,1
ChIJp9IlW6AZ6zkRaz0YDHtzK88,bank,Agricultural Development Bank Ltd. Maitidevi Branch,bank,27.7032785,85.3344972,Baneshwor,1
ChIJ27JanZ8Z6zkRJXdR-kfajrA,bank,Citizens Bank International Limited,bank,27.7033587,85.3348178,Baneshwor,1
ChIJF8MLZlgZ6zkRjNajHNzSnE4,bank,Mangal Vinayak Cooperative,bank,27.6870842,85.3296536,Baneshwor,1
ChIJ27JanZ8Z6zkRrXevtnCLEsA,bank,"Citizens Bank, ATM",atm,27.7033779,85.33475140000002,Baneshwor,1
ChIJc85Yrp0Z6zkRhrabCKOA8yE,bank,Global IME Bank Limited,bank,27.7031619,85.34094669999999,Baneshwor,1
ChIJk_p4RwAZ6zkRKr0xjMFlkiE,bank,Machhapuchhre Bank,bank,27.7032046,85.3409312,Baneshwor,1
ChIJzaPAbwAZ6zkRaqC0l-j3N5U,bank,Everest Bank ATM,bank,27.6959175,85.3265136,Baneshwor,1
ChIJO0Ny4qQZ6zkRjZTSUF-UiFc,bank,Everest Bank Ltd,bank,27.6962131,85.3265332,Baneshwor,1
ChIJN4pc4roZ6zkR8LhT5Nf6pCY,bank,Om Sai Vinayak SACCOS,bank,27.6919384,85.32646249999999,Baneshwor,1
ChIJE_DRLOcZ6zkRDuGkpuhS5IM,bank,NMB Bank Limited,bank,27.6928736,85.32617420000001,Baneshwor,1
ChIJYyC9fpIZ6zkRJrXzFLi4p84,bank,Siddhartha Bank,bank,27.6859873,85.34434329999999,Baneshwor|Koteshwor,2
ChIJK4cLd54Z6zkRScW1DzMVDF4,bank,Humanistic Multipurpose Co-op,bank,27.7039588,85.3393143,Baneshwor,1
ChIJw1vI3L8Z6zkRhHoREtBGMFg,bank,Swo-bikash SACCOS,bank,27.684202,85.3336941,Baneshwor|Patan durbar square,2
ChIJgUubgI0Z6zkR-SjbfO_kTmQ,bank,Laxmi Sunrise Bank,bank,27.685886,85.3445874,Baneshwor|Koteshwor,2
ChIJl92xC6cZ6zkRASk5j_8Bc84,bank,Sangrila SACCOS,bank,27.7038625,85.3341524,Baneshwor,1
ChIJDasmY6QZ6zkRK_RDc5kmYtE,bank,Global IME Bank Limited,bank,27.6997355,85.3277006,Baneshwor,1
ChIJZ4qzfPIZ6zkRFj_bqwtxXHA,bank,"Sanima Bank Limited, Maitidevi Branch.",bank,27.7037982,85.3332764,Baneshwor,1
ChIJwfVNgo0Z6zkR7kG-V3jbDEk,bank,NMB Bank Limited,bank,27.685829,85.3449334,Baneshwor|Koteshwor,2
ChIJJ-iDI6AZ6zkRMtynzm_N1Do,bank,Nepal Investment Mega Bank Limited,bank,27.704036,85.33384,Baneshwor,1
ChIJ4xnkgY0Z6zkR_DYd_bn4y4g,bank,Bikash SACCOS,bank,27.6857724,85.3450039,Baneshwor|Koteshwor,2
ChIJu-exup0Z6zkR_GES3qORYuI,bank,नवकान्तिपुर बचतॠण सहकारी,bank,27.703981,85.3413779,Baneshwor,1
ChIJUze1JKAZ6zkRD-XrUWv2kQ8,bank,Nepal Investment Mega Bank Limited (NIMB) ATM,atm,27.7040762,85.3337001,Baneshwor,1
ChIJaxRPgSUZ6zkR2XMRieXhFV0,bank,"Kamana Sewa Bikash Bank Ltd, Shantinagar Ext. Counter",bank,27.6887536,85.347954,Baneshwor|Koteshwor,2
ChIJ4cyGm8AZ6zkR1CRCntvrWmA,bank,"कुमारी बैंक लिमिटेड, शंखमूल",bank,27.6836189,85.33349969999999,Baneshwor|Patan durbar square,2
ChIJD8tgnY0Z6zkRWmgbDcw4_qs,bank,Prarambha SACCOS,bank,27.6857467,85.3454726,Baneshwor|Koteshwor,2
ChIJpfFZvb8Z6zkRvMw8tdU4xAo,bank,Shantidoot SACCOS,bank,27.6839157,85.3324201,Baneshwor|Patan durbar square,2
ChIJt4VZdo0Z6zkRHF9L-vvtwHE,bank,Sabhya Samaj Sakos,bank,27.6856258,85.3454929,Baneshwor|Koteshwor,2
ChIJRSlDo50Z6zkR75lq--y36Yo,bank,Capital Merchant Banking and Finance Ltd.,bank,27.704332,85.34156,Baneshwor,1
ChIJNWkfqo0Z6zkRymrhJvw7qqk,bank,Hilltop Junar Multipurpose Co-op,bank,27.6862864,85.3464532,Baneshwor|Koteshwor,2
ChIJ71ww_58Z6zkR4OUTUEnd7aM,bank,ICFC Finance Ltd.,finance,27.7041383,85.3323303,Baneshwor,1
ChIJF-_ypo0Z6zkRSIYA1wM17WA,bank,Trisundari SACCOS,bank,27.686079,85.346375,Baneshwor|Koteshwor,2
ChIJ0YyKCo0Z6zkRKE5dzgvQRYs,bank,Commerce Bank Limited,bank,27.6856274,85.3459882,Baneshwor|Koteshwor,2
ChIJf2fTruoZ6zkRFPDBPQ2iYwE,bank,Shraddha Saburu SACCOS,bank,27.6997232,85.34835620000001,Baneshwor,1
ChIJjxS5MIQZ6zkRXyxGJhhZYqE,bank,Real SACCOS,bank,27.7042034,85.3319678,Baneshwor,1
ChIJFeDCDAAZ6zkR2KS4f4Ca4YQ,bank,Progressive Finance Limited - Corporate Office,bank,27.6856366,85.34603550000001,Baneshwor|Koteshwor,2
ChIJvXbtU0YZ6zkRAsMqak6J0wo,bank,prime bank LTD shankhamul branch,bank,27.6831519,85.3332001,Baneshwor|Patan durbar square,2
ChIJb7H5N18Z6zkRK3HrMbQR_QI,bank,Sadbhab Multipurpose Co-op,bank,27.6830951,85.3330812,Baneshwor|Patan durbar square,2
ChIJ98Qjqo0Z6zkRTFw4vW9hohE,bank,Junar SACCOS,bank,27.6860166,85.34689329999999,Baneshwor|Koteshwor,2
ChIJl4Z6AQAZ6zkRWBEed5FeiIY,bank,NMB Bank Cash Deposit machine,bank,27.6934785,85.32431040000002,Baneshwor,1
ChIJexy_gY0Z6zkRtmvUiSQd4MM,bank,Global IME Bank Limited,bank,27.685581,85.3466078,Baneshwor|Koteshwor,2
ChIJ9229rOoZ6zkRB_7qnIW436E,bank,Eco Care SACCOS,bank,27.6824064,85.33466820000001,Baneshwor|Patan durbar square,2
ChIJJ1eNaDsZ6zkRf1loJwlbzOU,bank,Money Care SACCOS,bank,27.7043258,85.33092959999999,Baneshwor,1
ChIJFR96oKAZ6zkRWfk0nj799qw,bank,ATM-NICASIA Bank,bank,27.6939067,85.32396969999999,Baneshwor,1
ChIJw2ks7qYZ6zkRwBfG0CBaCpQ,bank,Laxmi Sunrise Bank Limited,bank,27.701801,85.3272458,Baneshwor,1
ChIJHQAAHp0Z6zkRjnm84YqsZbg,bank,Siddhartha Bank Limited,bank,27.6826263,85.33316289999999,Baneshwor|Patan durbar square,2
ChIJ78-izI8Z6zkRZuFPr9t63Co,bank,"Citizens Bank, Sinamangal branch",bank,27.697029800000003,85.35040509999999,Baneshwor,1
ChIJL-k36b8Z6zkRgFN_6U1LVKE,bank,Laxmi Sunrise Bank Limited,bank,27.6825984,85.3328906,Baneshwor|Patan durbar square,2
ChIJ7azCVAAZ6zkRLM49gkHp95M,bank,NIC ASIA Bank Dillibazar Branch,bank,27.7046984,85.3311635,Baneshwor,1
ChIJZfkhKE0Z6zkRNnRrjH3k4Ro,bank,Sukrapath Multipurpose Co-op,bank,27.6862312,85.34790269999999,Baneshwor|Koteshwor,2
ChIJoS7SgbAZ6zkRK-MHwg92D5Y,bank,Unnayan SACCOS,bank,27.6907002,85.32396179999999,Baneshwor|Pulchowk,2
ChIJWZXvG40Z6zkRQNZX--rO9ms,bank,Chase SACCOS,bank,27.6848071,85.3468134,Baneshwor|Koteshwor,2
ChIJb4bhvaAZ6zkRfInNQPLd7PI,bank,Sangam SACCOS,bank,27.7046924,85.3303723,Baneshwor,1
ChIJd_6hu6AZ6zkRiD8bMXDTKj0,bank,Global IME Bank Limited,bank,27.7047217,85.330243,Baneshwor|Durbar Marg,2
ChIJoXm34YgZ6zkRWEKyO-6HRwA,bank,Nhu SACCOS,bank,27.6918823,85.351321,Baneshwor|Koteshwor,2
ChIJuxZoY7AZ6zkRKLoa6htcqMQ,bank,Safal SACCOS,bank,27.691203,85.32323,Baneshwor,1
ChIJ1ZiiJX4Z6zkRWgw15QNLzKs,bank,Samyukta Shakti SACCOS,bank,27.7042803,85.3287641,Baneshwor|Durbar Marg,2
ChIJiQ6SSacZ6zkRN5rBnPDsd0E,bank,United Power SACCOS,bank,27.7042757,85.3287455,Baneshwor|Durbar Marg,2
ChIJ6xFN2HcZ6zkRv3U1Wl_9kfk,bank,NIC ASIA Bank Battisputali Branch,bank,27.7059152,85.3428041,Baneshwor,1
ChIJY_DZg8AZ6zkRFJ0xYxt2b_E,bank,Ugartara Bahuudhesyiya Co-op,bank,27.682151,85.331372,Baneshwor|Patan durbar square|Pulchowk,3
ChIJ88M11HcZ6zkRDa8k-LzOsJA,bank,Agricultural Development Bank Ltd. Banking Main Branch Office Old Baneshwor,bank,27.7062522,85.3422653,Baneshwor,1
ChIJi1wJOOIZ6zkReQrpngOsNGk,bank,ज्ञान ज्योति महिला उत्थान सहकारी,bank,27.6814277,85.33293300000001,Baneshwor|Patan durbar square,2
ChIJt0gbMx8Z6zkRayyOBFXvmSI,bank,NIC Asia Bank Ltd.,bank,27.6809768,85.3397896,Baneshwor|Koteshwor,2
ChIJzQ2RvCEZ6zkRmptwOtr25mg,bank,Gyanjoti SACCOS,bank,27.6814228,85.3328576,Baneshwor|Patan durbar square,2
ChIJEa4UkrAZ6zkRKD4403iXGdU,bank,Grahak Upayogi SACCOS,bank,27.690074,85.322912,Baneshwor|Pulchowk,2
